,country,user_id,updated_date,created_date,level_id,affluence_id,unique_id,name,latitude,longitude,radius,geohash,afluence,category
40260,BD,admin,8/2/21,8/2/21,,,,TFC bhola,22.6739917,90.6466005,100,wh02yxwvd,Low,Restaurant
40261,BD,admin,8/2/21,8/2/21,,,,Jolojog Restaurant,22.813646,88.2294882,100,tun9z9ng0,Low,Restaurant
40262,BD,admin,8/2/21,8/2/21,,,,Red Chilli Chinese Restaurant & Party Center,43.0541191,-76.0962143,100,dr9uumu2m,High,Restaurant
40263,BD,admin,8/2/21,8/2/21,,,,Rasal Fast food,34.143258,-118.401648,100,9q5f1xwdc,Low,Restaurant
40264,BD,admin,8/2/21,8/2/21,,,,BHOLA SHIL,26.3293733,89.4431586,100,tuxtg34e8,High,Restaurant
40265,BD,admin,8/2/21,8/2/21,,,,Bhola Vai Vai Hotel (ভোলা ভাই ভাই হোটেল),22.8732328,90.781755,100,wh0d1gcq0,Low,Restaurant
40266,BD,admin,8/2/21,8/2/21,,,,Bhola & nonai restaurant,42.6509512,-73.762703,100,dred9kreu,High,Restaurant
40267,BD,admin,8/2/21,8/2/21,,,,Bhola Saha Food Center & Restaurant,42.344202,-83.182738,100,dpsbghs0v,High,Restaurant
40268,BD,admin,8/2/21,8/2/21,,,,Deshi Voj (দেশী ভোজ),22.6417908,90.1987027,100,wh00u9b9y,High,Restaurant
40269,BD,admin,8/2/21,8/2/21,,,,Home Kitchen jkt,22.6387261,90.1973683,100,wh00u3r8p,Low,Restaurant
40270,BD,admin,8/2/21,8/2/21,,,,Rajapur Stor,16.6522133,73.516679,100,tduq8zmnn,High,Restaurant
40271,BD,admin,8/2/21,8/2/21,,,,Hotel Sitta Sifat,22.6335169,90.1918681,100,wh00u279y,Low,Restaurant
40272,BD,admin,8/2/21,8/2/21,,,,fooddadu Jhalokathi,22.6412432,90.1986879,100,wh00u98wv,High,Restaurant
40273,BD,admin,8/2/21,8/2/21,,,,Dalian Chinese Jhalakati,22.6405361,90.1961875,100,wh00u3wfe,High,Restaurant
40274,BD,admin,8/2/21,8/2/21,,,,Madaripur Dodhi Ghor,22.6415733,90.1973341,100,wh00u3z8w,Low,Restaurant
40275,BD,admin,8/2/21,8/2/21,,,,Rajapur Stor,16.6522133,73.516679,100,tduq8zmnn,Low,Restaurant
40276,BD,admin,8/2/21,8/2/21,,,,Bayzid Restaurant,22.2930754,91.7872399,100,w5cqbdm6t,Low,Restaurant
40277,BD,admin,8/2/21,8/2/21,,,,Appayon Restuarant and Kabab,53.3493741,-2.1228109,100,gcqrrxynw,High,Restaurant
40278,BD,admin,8/2/21,8/2/21,,,,Wasi Confectionary And Fastfood,40.7489956,-73.8928819,100,dr5ryd0u5,High,Restaurant
40279,BD,admin,8/2/21,8/2/21,,,,RFC PLUS,45.7219467,-73.6979486,100,f25s4gqv9,Low,Restaurant
40280,BD,admin,8/2/21,8/2/21,,,,Ma-mony Hotel (মা-মনি হোটেল),26.8875475,93.6133255,100,whf8fnxpk,High,Restaurant
40281,BD,admin,8/2/21,8/2/21,,,,Favourite Food,40.7795974,-73.9833534,100,dr5rurwyq,Low,Restaurant
40282,BD,admin,8/2/21,8/2/21,,,,"Chicken Point, Patuakhali",22.3577531,90.3418298,100,w5bppy0gm,Low,Restaurant
40283,BD,admin,8/2/21,8/2/21,,,,Mollika Restaurant,22.361688,90.3465405,100,w5bppyu66,High,Restaurant
40284,BD,admin,8/2/21,8/2/21,,,,FooD king Patuakhali,22.3578033,90.3413865,100,w5bppy0ed,Low,Restaurant
40285,BD,admin,8/2/21,8/2/21,,,,Hotel Jalil,3.0485751,101.6712839,100,w2833dfz0,Low,Restaurant
40286,BD,admin,8/2/21,8/2/21,,,,Tasty Palace,38.7138066,-121.3939959,100,9qcsjxes6,High,Restaurant
40287,BD,admin,8/2/21,8/2/21,,,,Patuakhali food court,22.3547262,90.3367546,100,w5bpptt1w,Low,Restaurant
40288,BD,admin,8/2/21,8/2/21,,,,স্টার রেঁস্তোরা মিষ্টি,22.3596892,90.3187822,100,w5bppq2ns,High,Restaurant
40289,BD,admin,8/2/21,8/2/21,,,,Royel King Restaurant,33.7735995,-117.9594097,100,9qh05u296,Low,Restaurant
40290,BD,admin,8/2/21,8/2/21,,,,Patuakhali Ryderz Cafe (PRz Cafe),22.3573382,90.3495183,100,w5bppyn8b,Low,Restaurant
40291,BD,admin,8/2/21,8/2/21,,,,Siraj Hotel,34.0664051,-118.3976781,100,9q5ccc97n,Low,Restaurant
40292,BD,admin,8/2/21,8/2/21,,,,Patuakhali Food Court (PFC),22.3547262,90.3367546,100,w5bpptt1w,Low,Restaurant
40293,BD,admin,8/2/21,8/2/21,,,,Mejban Sweets And Restaurant,40.538118,-74.422158,100,dr5nd7xrw,Low,Restaurant
40294,BD,admin,8/2/21,8/2/21,,,,Jalil Hotel,30.3693671,68.5982842,100,tt2ubbxdr,Low,Restaurant
40295,BD,admin,8/2/21,8/2/21,,,,Al Amin Restaurent,33.9013695,-84.2765787,100,dnh0f5x9v,High,Restaurant
40296,BD,admin,8/2/21,8/2/21,,,,Ruchita Restaurant & Hotel,22.6955417,88.4545433,100,tunchgdeh,High,Restaurant
40297,BD,admin,8/2/21,8/2/21,,,,Royal king,40.1597627,-80.2765981,100,dpnumqb7e,High,Restaurant
40298,BD,admin,8/2/21,8/2/21,,,,Blue Bites,37.6892774,-97.3215351,100,9ydy3mheg,High,Restaurant
40299,BD,admin,8/2/21,8/2/21,,,,Mahfuz Restaurant,33.057583,-96.68925,100,9vghpccn3,High,Restaurant
40300,BD,admin,8/2/21,8/2/21,,,,Street Food Pirojpur (স্ট্রিট ফুড পিরোজপুর),22.5790807,89.9686165,100,tupbrq3hs,Low,Restaurant
40301,BD,admin,8/2/21,8/2/21,,,,Star Hotel and Restaurant,40.7752711,-73.9633994,100,dr5ruyvmp,Mid,Restaurant
40302,BD,admin,8/2/21,8/2/21,,,,Sky City Cafe & Restaurant,35.0756495,-107.5554815,100,9w5x8926r,High,Restaurant
40303,BD,admin,8/2/21,8/2/21,,,,Cafe Al Madina,39.1292498,-84.5100462,100,dngysgm8m,High,Restaurant
40304,BD,admin,8/2/21,8/2/21,,,,Satota store,23.7106176,90.4299826,100,wh0qcu3h7,High,Restaurant
40305,BD,admin,8/2/21,8/2/21,,,,Mr. Madan Lal Hotel & Restaurant,37.9378674,-107.8176942,100,9werfd3s1,High,Restaurant
40306,BD,admin,8/2/21,8/2/21,,,,Sabbir Restaurant,22.5668346,88.3560311,100,tunb6s4vk,Low,Restaurant
40307,BD,admin,8/2/21,8/2/21,,,,কাচা,23.5964262,90.4497421,100,wh0q4px7p,High,Restaurant
40308,BD,admin,8/2/21,8/2/21,,,,ঐশী মিষ্টান্ন ভান্ডার,23.9042766,89.1398638,100,tuprurtst,High,Restaurant
40309,BD,admin,8/2/21,8/2/21,,,,Pizza King Resturent.Pirojpu.,40.035252,-86.012587,100,dp4gf8pw1,High,Restaurant
40310,BD,admin,8/2/21,8/2/21,,,,Maliha First Food And Confectionary,40.6106301,-89.4638456,100,dp0rh0yqj,Low,Restaurant
40311,BD,admin,8/2/21,8/2/21,,,,ভাই ভাই হোটেল এন্ড রেস্টুরেন্ট,22.8719394,89.5293431,100,tupdj79q8,High,Restaurant
40312,BD,admin,8/2/21,8/2/21,,,,রূপসী বাংলা রেস্তোরাঁ,21.4244226,91.9797766,100,w5c3vh1wk,Low,Restaurant
40313,BD,admin,8/2/21,8/2/21,,,,Hotel Apyayon,24.0958192,88.2556686,100,tuqc069b6,High,Restaurant
40314,BD,admin,8/2/21,8/2/21,,,,Rushni Fuska House,-33.9537465,151.1376959,100,r3gqz4zj5,Low,Restaurant
40315,BD,admin,8/2/21,8/2/21,,,,Kalapata Resturant,43.6943988,-79.2753272,100,dpz8s436q,High,Restaurant
40316,BD,admin,8/2/21,8/2/21,,,,Green Prairie Restaurant,44.854843,-93.434557,100,9zvx1ve43,High,Restaurant
40317,BD,admin,8/2/21,8/2/21,,,,Kazi's Dine,22.2048968,92.2165376,100,w5cw66q0c,High,Restaurant
40318,BD,admin,8/2/21,8/2/21,,,,Hill Park Restaurant & Biryani House হিলপার্ক রেস্তোরাঁ এন্ড বিরাণী হাউস,40.7088013,-74.0110186,100,dr5reffcf,Low,Restaurant
40319,BD,admin,8/2/21,8/2/21,,,,Hill View Restaurant,42.9222934,-78.6964544,100,dr8h1jybr,High,Restaurant
40320,BD,admin,8/2/21,8/2/21,,,,Cafe Face to Face,39.3421093,-76.5698865,100,dqcxcd582,High,Restaurant
40321,BD,admin,8/2/21,8/2/21,,,,Kong Rong Mundi Restaurent,35.078094,-92.4347241,100,9ynr89g0d,Low,Restaurant
40322,BD,admin,8/2/21,8/2/21,,,,BISB,29.748847,-95.409128,100,9vk1hzt5w,High,Restaurant
40323,BD,admin,8/2/21,8/2/21,,,,Husam's Restaurant,22.1919552,92.2151757,100,w5cw4rvj9,Low,Restaurant
40324,BD,admin,8/2/21,8/2/21,,,,Jungle cafeteria,40.7303512,-73.9548837,100,dr5rtnexq,Low,Restaurant
40325,BD,admin,8/2/21,8/2/21,,,,zam zam hotel resturant and birani how's,42.406273,-83.0553856,100,dpscnpbfm,High,Restaurant
40326,BD,admin,8/2/21,8/2/21,,,,চড়ুইভাতি,22.1972664,92.220056,100,w5cw68bs7,High,Restaurant
40327,BD,admin,8/2/21,8/2/21,,,,তাজিংডং রেস্তোরাঁ,22.1948401,92.2171569,100,w5cw62qqr,High,Restaurant
40328,BD,admin,8/2/21,8/2/21,,,,New Bandarban Hotel & Biriyani House,22.1972521,92.2180031,100,w5cw62zh7,High,Restaurant
40329,BD,admin,8/2/21,8/2/21,,,,Tohzah Restaurant,22.1992308,92.2215017,100,w5cw691xu,High,Restaurant
40330,BD,admin,8/2/21,8/2/21,,,,Nilachol Restaura,22.1966353,92.2179981,100,w5cw62z0g,Low,Restaurant
40331,BD,admin,8/2/21,8/2/21,,,,Boni da hill resort,37.8597928,-93.3109645,100,9ytxksjj2,Low,Restaurant
40332,BD,admin,8/2/21,8/2/21,,,,Nafakum Restoura (নাফাখুম রেস্তোরা),22.1899317,92.2191724,100,w5cw4rxcw,High,Restaurant
40333,BD,admin,8/2/21,8/2/21,,,,Ching Restaurant(Mundi Shop),40.7419953,-73.9902994,100,dr5ru2cgm,Low,Restaurant
40334,BD,admin,8/2/21,8/2/21,,,,Meghdoot Cafe & Restaurant,36.0116611,-115.1759932,100,9qqhg5erh,High,Restaurant
40335,BD,admin,8/2/21,8/2/21,,,,Silver Fork Chinese Restaurant,40.6333936,-111.6118892,100,9x0xhjndw,High,Restaurant
40336,BD,admin,8/2/21,8/2/21,,,,Hello Restaurant,-36.8455442,174.7674207,100,rckq2umz0,High,Restaurant
40337,BD,admin,8/2/21,8/2/21,,,,Al Helal Kari Hotel & Kari Chinese Restaurant,23.9742154,91.1126327,100,wh2b3k65y,High,Restaurant
40338,BD,admin,8/2/21,8/2/21,,,,Radhuni Hotel and Restaurent,22.8127074,89.55671,100,tup9vbvjw,High,Restaurant
40339,BD,admin,8/2/21,8/2/21,,,,Cafe Hasan Hotel and Restaurant - ক্যাফে হাসান হোটেল ও রেষ্টুরেন্ট,23.9769708,91.1101339,100,wh2b3kb7g,High,Restaurant
40340,BD,admin,8/2/21,8/2/21,,,,The Jogajog Hotel And Restaurant,23.979307,91.1109506,100,wh2b3m2cx,Low,Restaurant
40341,BD,admin,8/2/21,8/2/21,,,,Chill Bros,27.9604751,-82.4375821,100,dhvrh44c9,Low,Restaurant
40342,BD,admin,8/2/21,8/2/21,,,,Kutumghar Restaurant,42.9586839,-78.8433296,100,dpxumukh3,Low,Restaurant
40343,BD,admin,8/2/21,8/2/21,,,,BFC,33.9875522,-117.883091,100,9qh1me0pu,Low,Restaurant
40344,BD,admin,8/2/21,8/2/21,,,,Hotel Noumi,-22.904142,-47.0524905,100,6gyt9q3mt,High,Restaurant
40345,BD,admin,8/2/21,8/2/21,,,,Rajdhani Hotel & Restaurant,43.751693,-79.738201,100,dpz2csb2j,High,Restaurant
40346,BD,admin,8/2/21,8/2/21,,,,Uni Cafe,42.514713,-92.459952,100,9zw3b58dn,Mid,Restaurant
40347,BD,admin,8/2/21,8/2/21,,,,Cafe Vojon Bilash Restaurant,52.5246658,13.3132227,100,u336ycy6k,High,Restaurant
40348,BD,admin,8/2/21,8/2/21,,,,Grand A.Malek Chinese,23.974421,91.1123607,100,wh2b3k3vp,High,Restaurant
40349,BD,admin,8/2/21,8/2/21,,,,Green Chilli Restaurant and Party Centre,36.3056783,-86.7052749,100,dn6qdcppu,Low,Restaurant
40350,BD,admin,8/2/21,8/2/21,,,,Boithokkhana,23.7111566,90.4874009,100,wh0qgh6zm,Low,Restaurant
40351,BD,admin,8/2/21,8/2/21,,,,Western Kitchen Chandpur,23.2227803,90.6541086,100,wh0kngs69,High,Restaurant
40352,BD,admin,8/2/21,8/2/21,,,,The Hilsha kitchen,23.2312303,90.6411066,100,wh0knt4gd,High,Restaurant
40353,BD,admin,8/2/21,8/2/21,,,,Cafe Noor,29.7380718,-95.5151688,100,9vk14mxuz,High,Restaurant
40354,BD,admin,8/2/21,8/2/21,,,,Four Star Hotel & Restaurant,33.7864557,-84.3853231,100,dn5bpy8kr,High,Restaurant
40355,BD,admin,8/2/21,8/2/21,,,,Taj Restaurant,44.389464,-79.684632,100,dpzkd8z7m,High,Restaurant
40356,BD,admin,8/2/21,8/2/21,,,,Taj Hotel & Restaurant,37.7893052,-122.4066335,100,9q8yyx64w,High,Restaurant
40357,BD,admin,8/2/21,8/2/21,,,,Vuter bari restaurant Chandpur,23.2303591,90.6604729,100,wh0kphbyw,Low,Restaurant
40358,BD,admin,8/2/21,8/2/21,,,,The Green Hotel & Restaurant,35.2030956,-80.7921523,100,dnq8388by,High,Restaurant
40359,BD,admin,8/2/21,8/2/21,,,,Cafe Corner,39.17765,-94.61235,100,9yuwzh16k,High,Restaurant
40360,BD,admin,8/2/21,8/2/21,,,,Meet & Eat,38.544331,-121.490512,100,9qce72v31,High,Restaurant
40361,BD,admin,8/2/21,8/2/21,,,,Jonota Hotel & Restaurant,12.9992449,77.5705108,100,tdr1vnmn5,High,Restaurant
40362,BD,admin,8/2/21,8/2/21,,,,Al Imran Restaurant & Kabab House,33.0581085,-96.7310089,100,9vghnf49k,High,Restaurant
40363,BD,admin,8/2/21,8/2/21,,,,Western Kitchen,43.6352322,-79.5628431,100,dpz2jx81e,High,Restaurant
40364,BD,admin,8/2/21,8/2/21,,,,Aroma Restaurant and Cafe,38.3159556,-122.2977056,100,9qc1cp1w8,High,Restaurant
40365,BD,admin,8/2/21,8/2/21,,,,Samrat.telecom,22.5681779,88.5019115,100,tunbmumjh,High,Restaurant
40366,BD,admin,8/2/21,8/2/21,,,,The Cafe jheel Hotel&Reastant,23.2326376,90.6643612,100,wh0kpj7gb,High,Restaurant
40367,BD,admin,8/2/21,8/2/21,,,,Chittagong Bull,23.7889145,90.4167938,100,wh0r36xkr,Ultra High,Restaurant
40368,BD,admin,8/2/21,8/2/21,,,,Chittagong Express Basundhara,23.8067929,90.4273758,100,wh0r3tzhw,High,Restaurant
40369,BD,admin,8/2/21,8/2/21,,,,Chittagong Bull,23.7889145,90.4167938,100,wh0r36xkr,High,Restaurant
40370,BD,admin,8/2/21,8/2/21,,,,Meghna Village Highway Cafe,23.5926802,90.6288533,100,wh0qnqcvm,High,Restaurant
40371,BD,admin,8/2/21,8/2/21,,,,Taste Of Chittagong,22.3467299,91.8248251,100,w5cr1s0g1,High,Restaurant
40372,BD,admin,8/2/21,8/2/21,,,,Ambrosia Restaurant Ltd,22.3231047,91.8126228,100,w5cqcpzct,Ultra High,Restaurant
40373,BD,admin,8/2/21,8/2/21,,,,Barcode Cafe,33.760908,-117.8303185,100,9qh0n9yxd,Ultra High,Restaurant
40374,BD,admin,8/2/21,8/2/21,,,,Tava Restaurant & Lounge,22.3615803,91.8120256,100,w5cr1nz3x,Ultra High,Restaurant
40375,BD,admin,8/2/21,8/2/21,,,,The Pavilion,37.1749652,-94.3138376,100,9ysgmz6zb,Ultra High,Restaurant
40376,BD,admin,8/2/21,8/2/21,,,,Mejjainna Bari,22.3659718,91.8263031,100,w5cr1x9g5,Ultra High,Restaurant
40377,BD,admin,8/2/21,8/2/21,,,,Gharana Restaurant,30.3679151,77.9732407,100,ttrky263u,Ultra High,Restaurant
40378,BD,admin,8/2/21,8/2/21,,,,Errante,40.834479,-73.108751,100,drk023ey4,High,Restaurant
40379,BD,admin,8/2/21,8/2/21,,,,Handi Restaurant,40.7423891,-73.9823608,100,dr5ru2ztw,High,Restaurant
40380,BD,admin,8/2/21,8/2/21,,,,Basmati Restaurant,38.9762191,-76.5409844,100,dqctdr2sc,High,Restaurant
40381,BD,admin,8/2/21,8/2/21,,,,Chittagong Lounge,22.3589993,91.826062,100,w5cr1w3dw,High,Restaurant
40382,BD,admin,8/2/21,8/2/21,,,,Lemongrass Restaurant,37.6902278,-97.3284306,100,9ydy3jr97,High,Restaurant
40383,BD,admin,8/2/21,8/2/21,,,,Saffron Restaurant Chittagong,22.3430617,91.8351852,100,w5cr1g2mf,High,Restaurant
40384,BD,admin,8/2/21,8/2/21,,,,Pitstop Restaurant,42.9147633,-85.5074328,100,dpehnhrks,Ultra High,Restaurant
40385,BD,admin,8/2/21,8/2/21,,,,Royal Hut,32.8962653,-96.9398948,100,9vg54hdd8,Ultra High,Restaurant
40386,BD,admin,8/2/21,8/2/21,,,,Kashmiri Restora,23.4621535,91.1788965,100,wh0v6z4ky,High,Restaurant
40387,BD,admin,8/2/21,8/2/21,,,,PC Restora,25.8746103,-97.5026095,100,9udejq2f8,Ultra High,Restaurant
40388,BD,admin,8/2/21,8/2/21,,,,Bangla Restora,23.4627786,91.1820337,100,wh0v6zk8x,High,Restaurant
40389,BD,admin,8/2/21,8/2/21,,,,"Icy Spicy, Cumilla",23.4632528,91.1770153,100,wh0v6z356,High,Restaurant
40390,BD,admin,8/2/21,8/2/21,,,,Kabab Station,40.0424186,-76.3063481,100,dr1ez97rv,Ultra High,Restaurant
40391,BD,admin,8/2/21,8/2/21,,,,Bhai Bhai Chap Ghar,23.4575825,91.1740572,100,wh0v6wqfm,Low,Restaurant
40392,BD,admin,8/2/21,8/2/21,,,,Coffee Buzz,34.1419652,-87.989732,100,dn16jxrg6,High,Restaurant
40393,BD,admin,8/2/21,8/2/21,,,,Barfi Restaurant Golpea Burger Dhaka,23.7523232,90.4209442,100,wh0r1efx2,High,Restaurant
40394,BD,admin,8/2/21,8/2/21,,,,Hotel Bhai Bhai,39.7183549,-75.670545,100,dr41ynd2h,High,Restaurant
40395,BD,admin,8/2/21,8/2/21,,,,Cafe Spiceno,23.4590014,91.1899919,100,wh0v7ndd8,High,Restaurant
40396,BD,admin,8/2/21,8/2/21,,,,Red Rose,42.0995594,-72.5854049,100,drkrkrbzt,High,Restaurant
40397,BD,admin,8/2/21,8/2/21,,,,Al-Amin Barobi Hotel & Restaurant,33.9013695,-84.2765787,100,dnh0f5x9v,High,Restaurant
40398,BD,admin,8/2/21,8/2/21,,,,Pizza Dot,34.4899905,-118.6167481,100,9q5shy9yv,High,Restaurant
40399,BD,admin,8/2/21,8/2/21,,,,City Point Restaurant,40.6904001,-73.982956,100,dr5rkrrqb,High,Restaurant
40400,BD,admin,8/2/21,8/2/21,,,,Cumilla Restaura,23.4480751,91.1724012,100,wh0v6stdy,High,Restaurant
40401,BD,admin,8/2/21,8/2/21,,,,Jannat Hotel And Restaurant,26.4570719,74.6274042,100,tstnd0q58,High,Restaurant
40402,BD,admin,8/2/21,8/2/21,,,,Yum Yum Ltd,33.074629,-96.8351536,100,9vghhmnc9,High,Restaurant
40403,BD,admin,8/2/21,8/2/21,,,,Luncheon Restaurant,40.1139442,-74.9385394,100,dr4snwx2t,Low,Restaurant
40404,BD,admin,8/2/21,8/2/21,,,,Alif China Garden Restaurant,36.1184422,-95.8673291,100,9y7v6rpt1,High,Restaurant
40405,BD,admin,8/2/21,8/2/21,,,,Badhua Food Village,23.4623405,91.1821004,100,wh0v6zhy0,High,Restaurant
40406,BD,admin,8/2/21,8/2/21,,,,Mermaid Cafe,32.5488723,-90.1429781,100,9vzchtrfu,Ultra High,Restaurant
40407,BD,admin,8/2/21,8/2/21,,,,Poushee Hotel & Restaurant,21.4423119,91.9705616,100,w5c3uz6yt,Ultra High,Restaurant
40408,BD,admin,8/2/21,8/2/21,,,,Salt Bistro & Cafe,40.0176821,-105.2815361,100,9xj5skbrf,Ultra High,Restaurant
40409,BD,admin,8/2/21,8/2/21,,,,শালিক রেস্তোঁরা এন্ড বিরানী হাউস.,21.4153478,91.9843307,100,w5c3v4scq,Ultra High,Restaurant
40410,BD,admin,8/2/21,8/2/21,,,,EFC-A Live Fish Restaurant,21.4345119,91.9715202,100,w5c3uy595,Ultra High,Restaurant
40411,BD,admin,8/2/21,8/2/21,,,,Niribili Restaurant,21.4274575,91.9776288,100,w5c3vh8pf,High,Restaurant
40412,BD,admin,8/2/21,8/2/21,,,,Sea Lamp Beach Cafe,21.4159539,91.9821237,100,w5c3v4ekf,Mid,Restaurant
40413,BD,admin,8/2/21,8/2/21,,,,Ruposhi Bangla Restaurant,21.4244226,91.9797766,100,w5c3vh1wk,Ultra High,Restaurant
40414,BD,admin,8/2/21,8/2/21,,,,Sea Stone Cafe,33.7646846,-84.2214986,100,dnh056xv8,High,Restaurant
40415,BD,admin,8/2/21,8/2/21,,,,Rock n Roll Cafe,44.531239,-89.559327,100,dpbm648vk,High,Restaurant
40416,BD,admin,8/2/21,8/2/21,,,,Cox's Bazar Sea Food Restaurant,21.4345119,91.9715202,100,w5c3uy595,Low,Restaurant
40417,BD,admin,8/2/21,8/2/21,,,,Dew Drop,47.6889091,-117.2456565,100,c2kxk1824,High,Restaurant
40418,BD,admin,8/2/21,8/2/21,,,,Jhawban Restaurant,21.4419028,91.9708194,100,w5c3uz7h5,High,Restaurant
40419,BD,admin,8/2/21,8/2/21,,,,Casablanca Restaurant,35.1125167,-89.8941215,100,dn0pf2j15,Low,Restaurant
40420,BD,admin,8/2/21,8/2/21,,,,Marine Drive Restaurant,45.6008911,-122.6246032,100,c20g3t7kr,Low,Restaurant
40421,BD,admin,8/2/21,8/2/21,,,,Tastease,41.754835,-72.70728,100,drkm990pt,High,Restaurant
40422,BD,admin,8/2/21,8/2/21,,,,Koyla,34.105665,-117.576434,100,9qh6h2xry,High,Restaurant
40423,BD,admin,8/2/21,8/2/21,,,,Crab Cafe Cox's Bazar,21.4257997,91.9789405,100,w5c3vh3n2,High,Restaurant
40424,BD,admin,8/2/21,8/2/21,,,,Sandy Beach Restaurant,40.6917969,-73.9860155,100,dr5rkrtnb,High,Restaurant
40425,BD,admin,8/2/21,8/2/21,,,,Cafe Mezbaan,32.9308243,-96.7169615,100,9vg5r4ugg,High,Restaurant
40426,BD,admin,8/2/21,8/2/21,,,,Sizzler Chinese Restaurant Feni,23.0095795,91.3959114,100,wh0fzub2x,High,Restaurant
40427,BD,admin,8/2/21,8/2/21,,,,Taste n Best,29.7349167,-95.3901389,100,9vk1jm542,High,Restaurant
40428,BD,admin,8/2/21,8/2/21,,,,সূচনা হোটেল এন্ড রেস্টুরেন্ট,22.3506368,87.3354027,100,tgyp5kg9y,Low,Restaurant
40429,BD,admin,8/2/21,8/2/21,,,,Food Garden Chinese Restaurants,45.520065,-122.496017,100,c20fuw9je,High,Restaurant
40430,BD,admin,8/2/21,8/2/21,,,,State OF Foods,36.4167474,-119.0971318,100,9q7r1vkng,Ultra High,Restaurant
40431,BD,admin,8/2/21,8/2/21,,,,Jalalia Restaurant,33.9493907,72.5381149,100,tw594sk9s,Ultra High,Restaurant
40432,BD,admin,8/2/21,8/2/21,,,,Fusion Hut Cafe,23.0166987,91.3919049,100,wh0fzwj9c,Low,Restaurant
40433,BD,admin,8/2/21,8/2/21,,,,Crownwest Restaurant,35.4814944,-80.8842683,100,dnq3z7jye,High,Restaurant
40434,BD,admin,8/2/21,8/2/21,,,,The Fenian,32.3119972,-90.1749944,100,9vxzu40x4,High,Restaurant
40435,BD,admin,8/2/21,8/2/21,,,,Nabi Restaurant & Biriyani House,40.7574205,-73.5117973,100,dr5xz5wm4,Ultra High,Restaurant
40436,BD,admin,8/2/21,8/2/21,,,,Food Land Restaurant,32.717106,-97.11417,100,9vffn5gwg,High,Restaurant
40437,BD,admin,8/2/21,8/2/21,,,,Foodpanda,32.3438381,-86.2213567,100,djf8jbp88,High,Restaurant
40438,BD,admin,8/2/21,8/2/21,,,,"Best Inn Hotel, Restaurant, Convention",23.0093006,91.3953974,100,wh0fzu8ng,Ultra High,Restaurant
40439,BD,admin,8/2/21,8/2/21,,,,Inn Bismillah Restaurant,41.997829,-87.692895,100,dp3wumrzp,High,Restaurant
40440,BD,admin,8/2/21,8/2/21,,,,হত দরিদ্র হোটেল,23.0291146,91.4064675,100,wh150024m,Low,Restaurant
40441,BD,admin,8/2/21,8/2/21,,,,Master Hotel,38.6488402,-76.883216,100,dqc7f7z3g,Low,Restaurant
40442,BD,admin,8/2/21,8/2/21,,,,Bonfire Kabab n Restaurent,23.0224113,91.3852674,100,wh0fzx0er,High,Restaurant
40443,BD,admin,8/2/21,8/2/21,,,,Five Star Chinese Restaurant,44.7480495,-92.8006022,100,9zyn860sm,High,Restaurant
40444,BD,admin,8/2/21,8/2/21,,,,CP Five Star -Mohipal - Best Restaurant in Feni,23.0097389,91.3833693,100,wh0fzkz36,High,Restaurant
40445,BD,admin,8/2/21,8/2/21,,,,Ranya Tugun Restaurant,23.110782,91.981387,100,wh17mp4y1,Low,Restaurant
40446,BD,admin,8/2/21,8/2/21,,,,System Restaurant,45.4806558,-73.5792397,100,f25dtxt0p,Ultra High,Restaurant
40447,BD,admin,8/2/21,8/2/21,,,,Bashkuri Restora,23.1063994,91.9822242,100,wh17mn7kt,High,Restaurant
40448,BD,admin,8/2/21,8/2/21,,,,khagrachari Resort -Residential & Restaurant,23.1089965,91.9808308,100,wh17mnf7s,Mid,Restaurant
40449,BD,admin,8/2/21,8/2/21,,,,Khang Moy,23.1067879,91.9915831,100,wh17mq6nz,High,Restaurant
40450,BD,admin,8/2/21,8/2/21,,,,Jamtola Restaurant,32.925235,-97.08671,100,9vfgq9ze7,High,Restaurant
40451,BD,admin,8/2/21,8/2/21,,,,Feni hotel restaurant & biryani house,23.009425,91.3997041,100,wh0fzuepx,High,Restaurant
40452,BD,admin,8/2/21,8/2/21,,,,Bamboo Shoot,47.3235028,-119.5499278,100,c26vpwfrk,Ultra High,Restaurant
40453,BD,admin,8/2/21,8/2/21,,,,FnF Restaurant & Convention,42.2725,-88.9711111,100,dp88rrmpn,High,Restaurant
40454,BD,admin,8/2/21,8/2/21,,,,Tong Resturent And Convention Center,32.7739262,-96.8017317,100,9vg4mnr1u,High,Restaurant
40455,BD,admin,8/2/21,8/2/21,,,,E-ZOR,35.3296518,40.1350341,100,syk8cr96n,High,Restaurant
40456,BD,admin,8/2/21,8/2/21,,,,Ejor Restaurant,32.9538,-96.859786,100,9vg57zhcg,High,Restaurant
40457,BD,admin,8/2/21,8/2/21,,,,Montana Hotel And Restaurant,45.895464,-111.5518997,100,c80tje42k,High,Restaurant
40458,BD,admin,8/2/21,8/2/21,,,,Hill Flavours Restaurant & Community Centre,23.0960698,91.9722145,100,wh17kus07,Low,Restaurant
40459,BD,admin,8/2/21,8/2/21,,,,INSTANT FOOD CAFE-IFC,40.7332972,-74.0005659,100,dr5rsp62t,Low,Restaurant
40460,BD,admin,8/2/21,8/2/21,,,,Fast Food Corner,33.8984492,-118.3536538,100,9q5bfg12z,Low,Restaurant
